connectivity_threshold,sampling_time,object types for selection,file path,sampling algo,sampling ratio
0.4,23.145912170410156,"['Invoice', 'Purchase Requisition', 'Goods Receipt', 'Payment']",data/lrms collection/02_p2p.xml,RP,0.5
