connectivity_threshold,sampling_time,object types for selection,file path,sampling algo,sampling ratio
0.5,5.458511114120483,"['Purchase Order', 'Invoice', 'Purchase Requisition', 'Goods Receipt', 'Payment']",data/lrms collection/02_p2p.xml,RP,0.5
